id,reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods
6617,"Brand inferred from 'VinFast'; Car model inferred from 'VF8 All New Thế Hệ Mới'. imputed_year: Not explicitly mentioned, returning null. imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF8 All New Thế Hệ Mới,,,,,,False
6618,"Brand inferred from 'VinFast'; Car model inferred from 'MPV 7 chỗ'. imputed_year: Not explicitly mentioned, returning null. imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,MPV 7 chỗ,,,,,,False
6619,"Brand inferred from 'Vinfast' in the title; Car model inferred from 'LIMO GREEN 25'. Year explicitly stated as 2025 in the description ('Vinfast Limo Green 2025'). imputed_year: 2025. imputed_mileage_km: 9000 (Odo: 9.000km). imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,LIMO GREEN 25,2025.0,9000.0,,,,False
6620,"Brand inferred from 'VinFast'; Car model inferred from 'VF3 Plus'. imputed_year: Not explicitly mentioned, returning null. imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF3 Plus,,,,,,False
6621,"Brand inferred from 'VinFast'; Car model inferred from 'VF8 ECO'. imputed_year: 2022 (in name). imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF8 ECO,2022.0,,,,,False
6622,"Brand inferred from 'VinFast'; Car model inferred from 'VF 5 Plus'. imputed_year: 2024 (in name). imputed_mileage_km: 74921 (ODO). imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF 5 Plus,2024.0,74921.0,,,,False
6623,"Brand inferred from 'VinFast'; Car model inferred from 'VF3 ECO'. imputed_year: Not explicitly mentioned, returning null. imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF3 ECO,,,,,,False
6624,"Brand inferred from 'VinFast'; Car model inferred from 'VF3'. imputed_year: 2024 (in name). imputed_mileage_km: 40000 (km). imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF3,2024.0,40000.0,,,,False
6625,"Brand inferred from 'VinFast'; Car model inferred from 'VF3'. imputed_year: Not explicitly mentioned, returning null. imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF3,,,,,,False
6626,"Brand inferred from 'VinFast'; Car model inferred from 'EC Van'. imputed_year: Not explicitly mentioned, returning null. imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,EC Van,,,,,,False
6627,"Brand inferred from 'VinFast'; Car model inferred from 'VF8 Eco'. imputed_year: 2024 (in name). imputed_mileage_km: 15652 (ODO). imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF8 Eco,2024.0,15652.0,,,,False
6628,"Brand inferred from 'Vinfast'; Car model inferred from 'VF3'. imputed_year: Not explicitly mentioned, returning null. imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF3,,,,,,False
6629,"Brand inferred from 'BYD'; Car model inferred from 'SEALION 6 DYNAMIC'. imputed_year: Not explicitly mentioned, returning null. imputed_mileage_km: Not explicitly mentioned, returning null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",BYD,SEALION 6 DYNAMIC,,,,,,False
6630,"Brand inferred from 'VinFast'; Car model inferred from 'VF8 Plus'. imputed_year: 2023 (in name). imputed_mileage_km: 75000 (Odo: 75.000km). imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF8 Plus,2023.0,75000.0,,,,False
6646,Detected explicit phrase 'mới 100%' in the description ('Vf5 2025 mới 100% chưa đăng kí'); therefore imputed_condition set to 'Mới 100%'; set imputed_mileage_km to 0 per NEW CAR LOGIC.,VinFast,VF5,2025.0,0.0,Mới 100%,,,False
6647,"Not explicitly mentioned, returning null",VinFast,VF3 Plus,,,,,,False
6648,"Not explicitly mentioned, returning null",VinFast,Limo Green,,,,,,False
6649,"Not explicitly mentioned, returning null",VinFast,VF5,,,,,,False
6650,"Not explicitly mentioned, returning null",VinFast,Limo,,,,,,False
6651,"Explicit Odo: 'Số Odo: Đúng 12,000 km' indicates used; and 'Năm sản xuất: 2025' in the title indicates year; Therefore imputed_mileage_km=12000; imputed_condition='Đã qua sử dụng'; imputed_year=2025.",VinFast,VF5,2025.0,12000.0,Đã qua sử dụng,,,False
6652,"Not explicitly mentioned, returning null",VinFast,VF9 Eco,,,,,,False
6653,"Phrase 'Số Odo: Đúng 9.700 km' indicates used; thus imputed_mileage_km=9700; 'Năm sản xuất: 2025' present, so imputed_year=2025.",VinFast,VF7 Plus,2025.0,9700.0,Đã qua sử dụng,,,False
6654,"Not explicitly mentioned, returning null",VinFast,EC Van,,,,,,False
6655,"Not explicitly mentioned, returning null",VinFast,VF5,,,,,,False
6656,"Not explicitly mentioned, returning null",VinFast,MPV7,,,,,,False
6657,"Not explicitly mentioned, returning null",VinFast,VF8,,,,,,False
6658,"Not explicitly mentioned, returning null",VinFast,VF6,,,,,,False
6659,"Not explicitly mentioned, returning null",VinFast,Limo 7 chỗ,,,,,,False
6660,"Not explicitly mentioned, returning null",VinFast,Limo Green,,,,,,False
6631,"Brand inferred as VinFast from Name; Model inferred as EC Van. No explicit year, mileage, condition, battery status, accident history or aftermarket mods mentioned in text. Not explicitly mentioned, returning null.",VinFast,EC Van,,,,,,False
6632,"Year observed as 2024 from Title; Odo observed as 28.116 km in description. Brand inferred as VinFast; Model inferred as VF8 Plus. Other fields not explicitly mentioned. Not explicitly mentioned, returning null.",VinFast,VF8 Plus,2024.0,28116.0,,,,False
6633,"Year observed as 2026 from Title. Brand inferred as VinFast; Model inferred as VF8. Other fields not explicitly mentioned. Not explicitly mentioned, returning null.",VinFast,VF8,2026.0,,,,,False
6634,"Model inferred as Limo Green. No explicit year, mileage, condition, battery status, accident history or mods mentioned. Not explicitly mentioned, returning null.",VinFast,Limo Green,,,,,,False
6635,"Year observed as 2023 from Title. Brand inferred as VinFast; Model inferred as VF8 Plus. Other fields not explicitly mentioned. Not explicitly mentioned, returning null.",VinFast,VF8 Plus,2023.0,,,,,False
6636,"Year observed as 2026 from Title. Brand inferred as VinFast; Model inferred as VF3 Plus. Notable aftermarket indication: ""Gần 50T phụ kiện"" suggesting mods. has_aftermarket_mods set to true. Other fields not explicitly mentioned. Not explicitly mentioned, returning null.",VinFast,VF3 Plus,2026.0,,,,,True
6637,"Model inferred as Limo Green. No explicit year, mileage, condition, battery status, accident history or mods mentioned. Not explicitly mentioned, returning null.",VinFast,Limo Green,,,,,,False
6638,"Model inferred as VF8. No explicit year, mileage, condition, battery status, accident history or mods mentioned. Not explicitly mentioned, returning null.",VinFast,VF8,,,,,,False
6639,"Year observed as 2025 from Title. Odo observed as 49.082 km. Notable aftermarket indication: ""độ mâm lốp bánh to"" and ""hơn 100T phụ kiện"" suggesting mods. has_aftermarket_mods set to true. Not explicitly mentioned for other fields.",VinFast,VF3,2025.0,49082.0,,,,True
6640,"Model inferred as VF7. No explicit year, mileage, condition, battery status, accident history or mods mentioned. Not explicitly mentioned, returning null.",VinFast,VF7,,,,,,False
6641,"Year observed as 2024 from Title. Odo observed as 44.998 km. Notable promotional text but no explicit condition or mods mentioned. Not explicitly mentioned, returning null.",VinFast,VF8 Plus,2024.0,44998.0,,,,False
6642,"Model inferred as VF8 Plus. Text indicates ""Mới 100%"" in the title; that phrase leads to imputed_condition='Mới 100%'. Mileage not stated; NEW CAR LOGIC sets mileage to 0. Not explicitly mentioned for other fields.",VinFast,VF8 Plus,,0.0,Mới 100%,,,False
6643,"Model inferred as VF8 Eco. Year 2024 inferred from text. Mentions ""PHỤ KIỆN""; aftermarket mods indicated. has_aftermarket_mods set to true. Other fields not explicitly mentioned.",VinFast,VF8 Eco,2024.0,,,,,True
6644,"Model inferred as VF5. No explicit year, mileage, condition, battery status, accident history or mods mentioned. Not explicitly mentioned, returning null.",VinFast,VF5,,,,,,False
6645,"Model inferred as VF6 Plus. Year inferred as 2025 from Title. No mileage, condition, battery status, accident history or mods explicitly stated. Not explicitly mentioned, returning null.",VinFast,VF6 Plus,2025.0,,,,,False
6661,"Not explicitly mentioned in the text; e.g., 'Name: Xe điện Vinfast Đỏ' provides no model.",VinFast,,,,,,,False
6662,Model inferred from Name: 'VF 3 đủ màu' indicates VF3.,VinFast,VF3,,,,,,False
6663,Model inferred from Name: 'VF 3 trắng...' indicates VF3; also the Desc lists modification options ('Lên đồ').,VinFast,VF3,,,,,,True
6664,Model inferred from Name: 'VF 3 Đỏ...' indicates VF3.,VinFast,VF3,,,,,,False
6665,Model VF3 evident in Name: 'VinFast VF3 2025' and the Desc mentions 'phiên bản thuê pin' indicating battery status.,VinFast,VF3,2025.0,,,Thuê pin,,True
6666,Model VF3 evident in Name: 'VF3' and description; no year or mileage provided.,VinFast,VF3,,,,,,False
6667,Model VF7 evident in Name: 'VF7 Trắng...'; no year or mileage provided.,VinFast,VF7,,,,,,False
6668,Model VF5 evident in Name: 'VF5 Trắng...'; no year or mileage provided.,VinFast,VF5,,,,,,False
6669,Model VF6 Plus; battery status: 'mua pin' and year 2025 explicit in text 'VF6 Plus 2025',VinFast,VF6 Plus,2025.0,,,Mua pin,,False
6670,Model VF5 evident in Name: 'VF5' but no year stated.,VinFast,VF5,,,,,,False
6671,Model VF6 evident in Name: 'VF6 Trắng...'; no year stated.,VinFast,VF6,,,,,,False
6672,Model inferred as 'Herio' from Name: 'Xe điện Vinfast Herio Gree Đỏ' (Herio is a VinFast model).,VinFast,Herio,,,,,,False
6673,Model 'MPV7' evident in Name; price details present but no year or mileage.,VinFast,MPV7,2026.0,,,,,False
6674,Model 'VF8 ECO' evident; year 2024 in text 'VF8 ECO 2024'.,VinFast,VF8 ECO,2024.0,,,,,False
6675,Model 'VF8 All New' evident; year 2026 in the text.,VinFast,VF8 All New,2026.0,,,,,False
6676,"The description says 'Xe mới chạy đc 1000km' and 'Vẫn còn mới keng', which identifies the car as new. Therefore imputed_condition = 'Mới 100%'. Per NEW CAR LOGIC, set imputed_mileage_km = 0.",VinFast,VF5,2026.0,0.0,Mới 100%,,,False
6677,"The text includes 'Hệ thống treo hoàn toàn mới' and references 'thế hệ mới', indicating a new model. Therefore imputed_condition = 'Mới 100%'. Per NEW CAR LOGIC, set imputed_mileage_km = 0.",VinFast,VF8,,0.0,Mới 100%,,,False
